ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Londres,2025-06-25 14:26:43,51.5085,-0.1257,24.01,1012,60,2.57,230,20,10000,Clouds,few clouds
