ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Londres,2025-06-27,51.5085,-0.1257,26.13,1019,54,6.69,220,20,10000,Clouds,few clouds
