ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
São Paulo,2025-06-27,-23.5475,-46.6361,22.07,1020,76,1.54,250,0,10000,Clear,clear sky
