ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
New York,2025-06-27,40.7143,-74.006,21.5,1024,50,6.69,90,100,10000,Clouds,overcast clouds
