ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Sydney,2025-06-27,-33.8679,151.2073,9.53,1029,80,3.6,310,48,10000,Clouds,scattered clouds
