ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Buenos Aires,2025-06-27,-34.6132,-58.3772,13.29,1022,30,2.57,280,0,10000,Clear,clear sky
