ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Tokyo,2025-06-27,35.6895,139.6917,26.12,1005,75,3.6,10,75,10000,Clouds,broken clouds
