ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Los Angeles,2025-06-27,34.0522,-118.2437,21.53,1014,75,2.57,100,100,9656,Haze,haze
