ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Lagos,2025-06-26,6.5833,3.75,26.2,1011,89,3.07,232,100,10000,Clouds,overcast clouds
