ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Los Angeles,2025-06-26,34.0522,-118.2437,18.44,1014,81,2.06,100,100,10000,Haze,haze
