ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Dubaï,2025-06-26,25.2582,55.3047,35.96,995,44,3.09,330,6,6000,Clear,clear sky
