ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Johannesburg,2025-06-26,-26.2023,28.0436,13.87,1013,42,1.79,231,55,10000,Clouds,broken clouds
