ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Londres,2025-06-26,51.5085,-0.1257,24.04,1013,43,7.72,260,74,10000,Clouds,broken clouds
