time,weather_code (wmo code),temperature_2m_mean (°C),cloud_cover_mean (%),surface_pressure_mean (hPa),visibility_mean (undefined),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°)
2024-06-13,3,22.4,99,997.5,NaN,26.5,71,351
2024-06-14,63,18.2,87,1003.9,NaN,13.1,79,178
2024-06-15,3,13.5,7,1016.0,NaN,9.7,75,198
2024-06-16,3,12.8,70,1018.0,NaN,9.9,83,116
2024-06-17,3,13.0,6,1012.2,NaN,12.0,84,58
2024-06-18,53,15.5,79,1005.4,NaN,11.1,89,6
2024-06-19,61,14.0,44,1010.6,NaN,10.7,87,183
2024-06-20,3,11.2,21,1016.4,NaN,18.4,81,110
2024-06-21,63,16.7,100,1007.0,NaN,15.9,93,47
2024-06-22,53,15.7,98,1005.2,NaN,13.6,93,150
2024-06-23,53,11.5,58,1011.7,NaN,17.9,72,210
2024-06-24,3,7.9,52,1021.3,NaN,14.7,73,197
2024-06-25,51,7.7,64,1024.5,NaN,9.0,83,139
2024-06-26,55,8.8,44,1015.8,NaN,19.0,81,309
2024-06-27,3,11.1,67,1004.6,NaN,18.1,70,304
2024-06-28,3,9.1,22,1012.1,NaN,22.9,67,234
2024-06-29,0,5.2,1,1020.8,NaN,20.1,64,247
2024-06-30,1,6.6,12,1017.5,NaN,17.4,63,313
2024-07-01,3,10.0,27,1015.1,NaN,12.7,68,303
2024-07-02,1,11.1,2,1011.7,NaN,14.3,75,310
2024-07-03,3,8.0,68,1014.9,NaN,12.5,72,221
2024-07-04,3,6.0,41,1017.1,NaN,10.2,74,236
2024-07-05,0,4.4,1,1023.3,NaN,14.7,57,246
2024-07-06,3,4.3,50,1025.7,NaN,6.0,70,207
2024-07-07,3,5.8,43,1027.1,NaN,12.7,71,193
2024-07-08,2,3.5,3,1028.3,NaN,9.2,72,172
2024-07-09,0,2.6,1,1027.1,NaN,8.9,67,170
2024-07-10,1,2.9,4,1021.5,NaN,7.7,68,214
2024-07-11,0,4.0,0,1023.8,NaN,6.0,66,226
2024-07-12,0,4.5,0,1031.7,NaN,7.5,70,267
2024-07-13,0,5.2,0,1031.0,NaN,6.2,69,312
2024-07-14,2,6.7,4,1028.9,NaN,7.2,77,77
2024-07-15,3,9.2,14,1028.8,NaN,11.1,86,63
2024-07-16,3,10.1,47,1025.3,NaN,9.7,85,52
2024-07-17,3,11.6,42,1021.1,NaN,9.2,83,322
2024-07-18,3,12.3,34,1016.8,NaN,13.1,84,11
2024-07-19,3,10.8,56,1024.4,NaN,18.0,79,142
2024-07-20,53,9.1,99,1023.9,NaN,21.1,86,112
2024-07-21,3,11.8,99,1018.2,NaN,9.9,91,196
2024-07-22,3,12.4,86,1019.6,NaN,9.6,89,304
2024-07-23,3,13.0,51,1017.0,NaN,9.5,93,42
2024-07-24,63,16.4,61,1012.7,NaN,16.9,89,334
2024-07-25,3,13.0,29,1015.0,NaN,10.3,67,256
2024-07-26,3,12.1,10,1016.7,NaN,10.8,76,93
2024-07-27,3,10.6,23,1017.9,NaN,10.3,74,182
2024-07-28,3,8.7,29,1024.1,NaN,10.7,70,132
2024-07-29,3,5.8,6,1030.2,NaN,11.6,62,138
2024-07-30,3,8.9,59,1024.1,NaN,17.7,72,22
2024-07-31,3,13.1,98,1014.6,NaN,15.7,86,28
2024-08-01,51,18.7,100,1006.7,NaN,21.2,81,19
2024-08-02,3,22.8,76,999.7,NaN,32.1,62,5
2024-08-03,63,16.1,59,1006.8,NaN,16.3,77,214
2024-08-04,3,11.6,65,1018.6,NaN,12.6,67,141
2024-08-05,51,13.1,68,1015.2,NaN,18.0,86,92
2024-08-06,61,15.8,84,1007.8,NaN,11.9,94,223
2024-08-07,3,10.7,37,1011.1,NaN,22.4,78,247
2024-08-08,61,7.6,93,1013.1,NaN,21.3,82,242
2024-08-09,3,6.8,14,1021.5,NaN,17.9,74,230
2024-08-10,3,8.5,40,1015.5,NaN,19.3,69,314
2024-08-11,3,10.8,39,1015.9,NaN,25.8,55,234
2024-08-12,0,7.4,0,1023.7,NaN,13.3,72,240
2024-08-13,2,10.6,3,1019.1,NaN,17.7,64,341
2024-08-14,3,11.8,59,1015.3,NaN,12.5,68,2
2024-08-15,3,13.1,62,1014.4,NaN,9.5,78,76
2024-08-16,3,9.5,100,1018.4,NaN,19.3,83,137
2024-08-17,51,11.8,66,1018.0,NaN,19.1,85,114
2024-08-18,51,12.9,81,1015.3,NaN,13.6,91,122
2024-08-19,3,12.0,90,1019.0,NaN,24.4,84,152
2024-08-20,65,9.0,81,1022.1,NaN,28.8,81,121
2024-08-21,63,12.1,100,1010.1,NaN,21.7,89,145
2024-08-22,55,9.4,100,1013.1,NaN,21.2,82,212
2024-08-23,51,7.5,55,1019.6,NaN,12.4,73,217
2024-08-24,51,7.8,51,1024.7,NaN,10.5,72,232
2024-08-25,3,7.1,44,1028.8,NaN,12.6,78,192
2024-08-26,3,8.7,17,1025.9,NaN,9.4,79,67
2024-08-27,1,10.5,10,1024.4,NaN,8.3,82,23
2024-08-28,3,12.1,30,1022.2,NaN,13.4,80,79
2024-08-29,3,12.6,69,1022.0,NaN,14.0,84,111
2024-08-30,63,11.2,100,1022.5,NaN,30.0,88,118
2024-08-31,63,10.9,100,1015.4,NaN,32.0,93,138
2024-09-01,51,11.8,84,1017.0,NaN,18.9,79,192
2024-09-02,3,12.8,45,1010.5,NaN,16.3,84,6
2024-09-03,51,13.3,40,1012.8,NaN,14.5,69,235
2024-09-04,3,12.5,48,1018.9,NaN,10.6,64,240
2024-09-05,3,10.6,19,1020.3,NaN,12.5,62,6
2024-09-06,3,14.6,46,1010.0,NaN,18.4,69,346
2024-09-07,3,14.4,32,1012.6,NaN,7.3,70,154
2024-09-08,3,14.1,29,1017.1,NaN,13.1,68,104
2024-09-09,51,14.5,77,1012.9,NaN,17.1,89,105
2024-09-10,51,15.0,96,1006.9,NaN,7.0,94,137
2024-09-11,51,14.1,98,1012.7,NaN,15.2,78,131
2024-09-12,3,12.9,54,1015.8,NaN,10.3,75,78
2024-09-13,3,13.9,47,1013.8,NaN,9.1,81,87
2024-09-14,0,13.0,0,1020.5,NaN,14.3,61,176
2024-09-15,3,13.2,22,1022.1,NaN,13.1,60,18
2024-09-16,3,16.3,6,1020.5,NaN,11.1,61,318
2024-09-17,3,17.7,93,1016.7,NaN,15.9,66,28
2024-09-18,51,18.8,40,1012.0,NaN,16.1,71,51
2024-09-19,63,19.3,80,1002.9,NaN,21.5,79,16
2024-09-20,3,16.3,12,1011.6,NaN,11.2,63,202
2024-09-21,3,18.9,70,1009.4,NaN,20.4,67,25
2024-09-22,51,19.9,78,1003.3,NaN,20.8,81,323
2024-09-23,3,14.8,33,1011.8,NaN,19.0,66,124
2024-09-24,3,15.6,38,1013.0,NaN,26.0,58,120
2024-09-25,51,16.1,51,1013.5,NaN,22.5,78,126
2024-09-26,3,14.5,17,1020.9,NaN,18.6,67,152
2024-09-27,3,14.7,8,1018.2,NaN,10.5,77,50
2024-09-28,3,18.2,36,1013.3,NaN,15.2,68,358
2024-09-29,3,19.6,28,1009.5,NaN,12.0,75,33
2024-09-30,65,21.4,80,1000.9,NaN,18.0,81,22
2024-10-01,51,16.7,14,1008.4,NaN,15.7,74,146
2024-10-02,3,14.4,33,1016.3,NaN,13.6,58,203
2024-10-03,1,13.3,8,1022.0,NaN,8.9,63,86
2024-10-04,3,16.5,41,1019.7,NaN,18.3,60,32
2024-10-05,3,17.8,19,1016.6,NaN,14.2,68,65
2024-10-06,3,17.1,94,1017.0,NaN,25.3,79,111
2024-10-07,51,17.8,100,1012.1,NaN,15.4,79,90
2024-10-08,51,16.7,92,1016.6,NaN,19.8,79,130
2024-10-09,3,16.0,75,1021.1,NaN,23.3,71,116
2024-10-10,51,17.5,73,1013.6,NaN,13.1,77,74
2024-10-11,3,20.6,20,1006.5,NaN,10.9,69,219
2024-10-12,61,18.2,91,1015.2,NaN,12.7,68,14
2024-10-13,53,17.3,96,1020.4,NaN,8.4,86,39
2024-10-14,63,18.1,93,1019.0,NaN,17.8,87,85
2024-10-15,51,20.0,39,1014.7,NaN,12.1,77,185
2024-10-16,3,18.5,27,1014.0,NaN,14.0,85,95
2024-10-17,53,19.8,79,1012.9,NaN,13.7,80,25
2024-10-18,3,19.5,37,1015.3,NaN,13.2,77,98
2024-10-19,3,21.3,23,1012.1,NaN,12.9,72,36
2024-10-20,3,23.4,59,1007.4,NaN,20.4,68,25
2024-10-21,51,25.8,9,1008.9,NaN,15.8,70,10
2024-10-22,3,23.0,69,1013.3,NaN,21.3,68,108
2024-10-23,65,20.9,100,1005.7,NaN,21.4,86,84
2024-10-24,63,17.9,79,998.2,NaN,19.8,89,203
2024-10-25,63,15.4,35,1004.9,NaN,17.0,80,239
2024-10-26,0,15.4,0,1014.6,NaN,14.8,64,269
2024-10-27,3,19.4,35,1016.2,NaN,12.8,68,31
2024-10-28,0,21.5,0,1014.5,NaN,15.1,65,344
2024-10-29,0,22.8,0,1014.3,NaN,12.7,70,3
2024-10-30,3,23.0,16,1013.3,NaN,16.1,70,38
2024-10-31,3,22.6,57,1009.7,NaN,16.7,76,79
2024-11-01,3,25.1,40,1004.1,NaN,15.4,77,25
2024-11-02,63,22.1,63,1008.0,NaN,19.2,80,215
2024-11-03,3,19.2,36,1014.2,NaN,26.1,79,117
2024-11-04,65,21.1,83,1009.7,NaN,19.7,83,329
2024-11-05,3,18.7,28,1017.1,NaN,15.0,67,106
2024-11-06,3,19.3,48,1013.2,NaN,15.0,67,84
2024-11-07,51,18.6,49,1015.8,NaN,25.5,71,134
2024-11-08,51,18.6,49,1015.4,NaN,13.2,75,98
2024-11-09,2,21.5,7,1011.9,NaN,14.7,69,36
2024-11-10,53,22.8,47,1007.4,NaN,18.9,65,5
2024-11-11,63,17.3,50,1009.8,NaN,24.4,57,223
2024-11-12,3,17.3,43,1011.6,NaN,11.9,52,255
2024-11-13,3,21.3,14,1010.0,NaN,8.0,46,104
2024-11-14,3,23.9,26,1010.8,NaN,11.7,48,28
2024-11-15,1,26.0,7,1007.8,NaN,15.5,49,20
2024-11-16,3,27.1,34,1006.8,NaN,11.1,55,48
2024-11-17,65,18.1,79,1011.6,NaN,18.5,78,164
2024-11-18,3,17.6,37,1016.7,NaN,14.0,71,143
2024-11-19,3,18.9,72,1016.4,NaN,14.8,70,104
2024-11-20,51,20.8,28,1016.7,NaN,15.6,68,95
2024-11-21,3,21.2,46,1017.9,NaN,14.5,66,88
2024-11-22,1,22.1,4,1017.3,NaN,13.8,66,92
2024-11-23,51,23.1,12,1014.3,NaN,13.7,64,62
2024-11-24,63,25.8,41,1008.6,NaN,14.0,62,37
2024-11-25,65,23.7,56,1008.2,NaN,11.1,82,103
2024-11-26,63,22.7,64,1007.2,NaN,11.4,82,88
2024-11-27,63,21.5,53,1005.9,NaN,10.3,87,121
2024-11-28,51,22.5,29,1007.6,NaN,13.0,79,102
2024-11-29,63,21.8,18,1010.7,NaN,10.3,68,195
2024-11-30,53,21.1,35,1013.0,NaN,10.8,68,87
2024-12-01,65,20.9,60,1001.2,NaN,19.3,72,13
2024-12-02,2,17.8,14,1007.0,NaN,14.4,53,229
2024-12-03,0,16.4,0,1013.5,NaN,9.1,55,233
2024-12-04,1,21.0,3,1011.2,NaN,13.0,50,347
2024-12-05,55,24.9,24,1005.0,NaN,11.3,46,1
2024-12-06,51,23.5,38,1003.1,NaN,11.6,57,190
2024-12-07,3,17.3,24,1013.7,NaN,13.0,53,178
2024-12-08,1,17.4,2,1016.4,NaN,8.8,51,112
2024-12-09,3,20.0,32,1014.3,NaN,9.4,48,63
2024-12-10,1,23.5,3,1012.6,NaN,9.5,52,30
2024-12-11,1,24.6,5,1010.3,NaN,13.3,56,41
2024-12-12,53,26.2,44,1007.2,NaN,14.1,57,27
2024-12-13,53,24.0,66,1006.4,NaN,9.6,70,149
2024-12-14,51,22.5,29,1008.3,NaN,15.6,69,170
2024-12-15,3,21.7,43,1011.7,NaN,14.0,58,159
2024-12-16,1,20.5,4,1014.4,NaN,10.2,62,111
2024-12-17,3,22.8,32,1015.3,NaN,12.9,65,78
2024-12-18,3,24.5,71,1010.8,NaN,12.0,58,39
2024-12-19,53,23.6,60,1006.8,NaN,7.1,67,73
2024-12-20,51,25.1,47,1004.6,NaN,14.3,50,244
2024-12-21,3,19.2,73,1014.7,NaN,10.2,48,113
2024-12-22,2,22.1,7,1016.4,NaN,11.4,48,6
2024-12-23,3,24.9,48,1011.5,NaN,13.5,42,357
2024-12-24,61,21.9,60,1012.3,NaN,9.6,63,207
2024-12-25,3,18.4,59,1013.9,NaN,14.0,67,191
2024-12-26,3,20.2,55,1011.1,NaN,12.5,65,169
2024-12-27,1,22.3,6,1011.3,NaN,7.6,61,150
2024-12-28,3,21.9,18,1015.8,NaN,11.6,67,94
2024-12-29,3,22.2,46,1015.0,NaN,12.3,64,83
2024-12-30,3,23.5,37,1011.3,NaN,13.3,67,72
2024-12-31,3,25.0,54,1008.5,NaN,12.0,64,57
2025-01-01,63,25.6,56,1006.5,NaN,7.8,69,33
2025-01-02,1,25.7,3,1005.2,NaN,14.5,49,233
2025-01-03,0,22.9,4,1007.8,NaN,11.5,43,203
2025-01-04,1,21.6,5,1010.8,NaN,9.5,60,127
2025-01-05,3,21.9,33,1012.1,NaN,11.4,63,100
2025-01-06,3,22.8,39,1011.9,NaN,11.9,57,86
2025-01-07,2,24.0,23,1011.4,NaN,10.8,61,81
2025-01-08,3,25.0,11,1011.5,NaN,11.3,60,74
2025-01-09,3,25.7,17,1010.2,NaN,10.9,55,64
2025-01-10,3,25.3,40,1010.8,NaN,11.8,62,80
2025-01-11,3,24.5,23,1013.2,NaN,13.0,62,93
2025-01-12,0,24.8,1,1013.2,NaN,12.4,62,70
2025-01-13,3,26.3,5,1009.7,NaN,12.4,56,55
2025-01-14,3,26.8,19,1007.6,NaN,11.2,56,52
2025-01-15,0,27.7,0,1007.3,NaN,10.9,55,56
2025-01-16,3,29.2,21,1008.1,NaN,10.8,55,70
2025-01-17,55,26.5,58,1009.7,NaN,13.0,67,130
2025-01-18,63,24.2,93,1011.6,NaN,14.1,73,131
2025-01-19,63,22.2,96,1010.7,NaN,14.7,85,135
2025-01-20,61,21.9,56,1009.6,NaN,14.6,73,131
2025-01-21,3,23.1,24,1008.6,NaN,7.7,71,45
2025-01-22,3,27.7,19,1009.6,NaN,6.4,54,330
2025-01-23,3,28.3,40,1009.8,NaN,11.3,62,73
2025-01-24,63,28.0,51,1006.9,NaN,9.4,62,287
2025-01-25,3,26.7,14,1011.3,NaN,12.0,49,104
2025-01-26,3,27.9,55,1012.3,NaN,13.0,37,39
2025-01-27,55,26.4,43,1008.0,NaN,11.6,60,13
2025-01-28,51,25.0,87,1011.4,NaN,11.1,73,115
2025-01-29,51,24.9,46,1014.0,NaN,13.9,71,112
2025-01-30,0,25.5,1,1013.3,NaN,14.5,65,89
2025-01-31,0,25.4,1,1009.3,NaN,12.2,61,67
2025-02-01,1,26.9,8,1006.8,NaN,8.9,60,65
2025-02-02,3,28.8,12,1004.6,NaN,10.9,52,34
2025-02-03,3,30.5,62,1003.5,NaN,10.5,52,31
2025-02-04,61,26.1,82,1006.8,NaN,12.4,72,142
2025-02-05,63,23.6,77,1006.7,NaN,11.6,85,110
2025-02-06,0,23.2,1,1008.6,NaN,6.4,78,148
2025-02-07,0,25.4,0,1013.3,NaN,10.0,69,39
2025-02-08,3,27.9,21,1011.3,NaN,12.2,66,14
2025-02-09,3,24.7,55,1013.8,NaN,15.3,71,113
2025-02-10,3,30.7,22,1005.5,NaN,13.5,57,5
2025-02-11,65,23.7,84,1004.8,NaN,11.6,76,118
2025-02-12,51,22.8,68,1010.2,NaN,13.9,76,117
2025-02-13,1,24.7,7,1014.2,NaN,8.7,55,82
2025-02-14,63,24.3,56,1010.3,NaN,13.6,62,54
2025-02-15,51,23.7,67,1006.2,NaN,6.5,73,56
2025-02-16,53,24.9,63,1003.9,NaN,6.4,76,329
2025-02-17,51,24.6,11,1008.2,NaN,10.9,57,209
2025-02-18,3,18.6,26,1015.6,NaN,8.3,44,166
2025-02-19,1,23.2,2,1010.2,NaN,7.8,50,22
2025-02-20,1,26.9,5,1010.0,NaN,11.3,59,39
2025-02-21,63,28.3,36,1011.0,NaN,9.2,67,14
2025-02-22,3,27.4,42,1011.2,NaN,11.7,73,3
2025-02-23,51,26.7,72,1010.2,NaN,9.8,74,19
2025-02-24,63,25.5,97,1008.6,NaN,9.6,81,42
2025-02-25,51,24.4,88,1009.0,NaN,5.6,85,257
2025-02-26,51,24.3,55,1012.4,NaN,15.0,78,117
2025-02-27,51,24.5,94,1011.4,NaN,15.2,79,78
2025-02-28,65,25.2,94,1006.6,NaN,8.8,89,22
2025-03-01,63,25.3,85,1007.3,NaN,10.3,82,306
2025-03-02,63,23.8,100,1012.4,NaN,13.7,86,65
2025-03-03,65,24.1,95,1010.5,NaN,8.1,91,357
2025-03-04,63,24.6,79,1010.4,NaN,9.5,88,104
2025-03-05,53,28.5,35,1007.8,NaN,11.9,80,50
2025-03-06,51,29.0,50,1009.4,NaN,10.4,76,31
2025-03-07,3,29.0,14,1009.1,NaN,16.2,73,14
2025-03-08,65,20.4,86,1014.0,NaN,12.6,79,221
2025-03-09,3,17.4,30,1021.4,NaN,11.6,66,170
2025-03-10,51,19.2,14,1015.3,NaN,10.2,66,345
2025-03-11,51,18.7,71,1016.7,NaN,11.9,73,148
2025-03-12,51,17.4,85,1022.9,NaN,11.4,62,156
2025-03-13,3,16.6,17,1021.1,NaN,10.2,62,174
2025-03-14,51,17.8,35,1017.4,NaN,9.3,72,127
2025-03-15,3,20.5,43,1017.3,NaN,9.6,67,77
2025-03-16,53,21.5,89,1018.1,NaN,8.1,69,62
2025-03-17,1,23.4,5,1016.5,NaN,8.1,63,38
2025-03-18,63,23.4,34,1014.8,NaN,6.3,73,314
2025-03-19,51,26.2,17,1014.2,NaN,8.1,62,3
2025-03-20,3,26.0,24,1014.2,NaN,9.0,61,359
2025-03-21,3,26.4,88,1012.4,NaN,9.4,62,20
2025-03-22,65,24.2,97,1009.3,NaN,7.9,72,35
2025-03-23,63,19.7,84,1011.0,NaN,10.5,91,156
2025-03-24,63,20.0,95,1014.0,NaN,11.4,88,155
2025-03-25,3,19.4,15,1017.8,NaN,13.6,80,130
2025-03-26,2,21.0,9,1014.3,NaN,12.8,79,83
2025-03-27,55,22.9,77,1009.3,NaN,8.0,82,48
2025-03-28,55,21.5,46,1008.9,NaN,8.4,86,264
2025-03-29,3,20.3,21,1012.2,NaN,7.3,83,110
2025-03-30,65,22.6,34,1005.3,NaN,14.6,79,17
2025-03-31,51,16.5,69,1014.5,NaN,14.1,71,214
2025-04-01,3,15.8,30,1020.1,NaN,10.2,71,128
2025-04-02,3,18.3,13,1011.9,NaN,6.0,74,257
2025-04-03,1,16.5,4,1015.2,NaN,15.6,61,230
2025-04-04,1,11.5,6,1028.4,NaN,11.3,62,190
2025-04-05,3,14.1,57,1028.4,NaN,9.9,63,83
2025-04-06,3,18.0,78,1023.8,NaN,15.7,75,80
2025-04-07,63,17.6,100,1019.4,NaN,18.6,82,98
2025-04-08,55,18.6,81,1016.0,NaN,21.4,83,127
2025-04-09,51,19.7,34,1016.6,NaN,18.3,80,111
2025-04-10,51,20.0,65,1015.4,NaN,16.3,85,90
2025-04-11,51,20.4,70,1013.1,NaN,13.4,84,75
2025-04-12,61,20.2,62,1012.2,NaN,10.2,80,259
2025-04-13,0,16.5,0,1016.2,NaN,8.2,65,239
2025-04-14,51,16.4,59,1017.0,NaN,9.1,76,114
2025-04-15,51,17.3,65,1014.9,NaN,9.9,79,82
2025-04-16,63,15.7,76,1013.1,NaN,6.0,86,142
2025-04-17,63,16.9,84,1012.0,NaN,7.4,85,73
2025-04-18,51,16.5,34,1014.4,NaN,9.3,74,229
2025-04-19,3,13.8,13,1019.5,NaN,9.9,69,215
2025-04-20,3,14.0,52,1018.4,NaN,5.7,74,173
2025-04-21,3,15.2,41,1016.0,NaN,6.2,77,27
2025-04-22,3,18.6,75,1012.8,NaN,6.9,76,9
2025-04-23,3,20.2,86,1010.5,NaN,6.4,72,313
2025-04-24,3,18.7,57,1010.9,NaN,7.1,86,101
2025-04-25,63,20.3,46,1005.9,NaN,10.5,83,20
2025-04-26,65,16.9,35,1009.9,NaN,12.4,64,235
2025-04-27,3,14.4,28,1013.8,NaN,11.1,60,256
2025-04-28,0,14.9,0,1015.1,NaN,9.0,63,247
2025-04-29,1,15.5,4,1014.9,NaN,5.8,70,343
2025-04-30,3,17.4,13,1014.4,NaN,8.6,71,6
2025-05-01,3,17.5,96,1014.1,NaN,10.5,72,31
2025-05-02,3,18.9,19,1014.2,NaN,3.3,76,31
2025-05-03,3,18.4,16,1015.0,NaN,5.0,78,58
2025-05-04,63,20.3,48,1013.3,NaN,9.0,80,343
2025-05-05,63,17.2,100,1015.3,NaN,15.3,92,124
2025-05-06,65,19.3,64,1011.0,NaN,10.5,90,64
2025-05-07,65,19.2,95,1008.1,NaN,10.3,91,118
2025-05-08,53,18.7,78,1006.2,NaN,8.4,90,172
2025-05-09,3,16.5,36,1010.9,NaN,8.2,76,245
2025-05-10,1,16.4,2,1018.0,NaN,10.7,67,240
2025-05-11,0,16.1,0,1023.5,NaN,10.8,69,48
2025-05-12,3,16.1,30,1021.0,NaN,13.7,76,33
2025-05-13,3,17.7,26,1015.3,NaN,11.5,82,24
2025-05-14,3,18.9,94,1015.0,NaN,8.0,82,27
2025-05-15,63,21.0,100,1012.8,NaN,10.4,87,29
2025-05-16,65,19.6,100,1010.9,NaN,13.4,91,7
2025-05-17,63,19.5,97,1005.1,NaN,14.0,89,4
2025-05-18,63,15.1,48,1013.0,NaN,13.3,59,211
2025-05-19,53,11.7,56,1017.7,NaN,5.6,75,124
2025-05-20,3,11.9,34,1019.6,NaN,7.5,70,247
2025-05-21,3,11.6,50,1021.0,NaN,7.9,64,141
2025-05-22,3,11.6,32,1023.0,NaN,8.7,75,105
2025-05-23,3,13.0,58,1021.4,NaN,13.6,74,52
2025-05-24,51,14.6,46,1019.0,NaN,10.2,82,87
2025-05-25,51,15.2,32,1015.6,NaN,9.0,90,78
2025-05-26,61,17.4,84,1009.4,NaN,11.3,92,59
2025-05-27,63,14.7,95,1007.4,NaN,18.0,85,213
2025-05-28,3,9.9,60,1020.2,NaN,16.9,68,208
2025-05-29,3,8.1,38,1022.8,NaN,8.1,67,263
2025-05-30,3,9.1,49,1019.5,NaN,10.5,72,318
2025-05-31,3,10.8,12,1019.1,NaN,9.2,69,267
2025-06-01,3,9.7,11,1021.0,NaN,7.8,65,296
2025-06-02,3,11.5,33,1018.2,NaN,10.0,77,326
2025-06-03,3,12.4,94,1014.1,NaN,7.4,81,352
2025-06-04,3,14.2,79,1010.7,NaN,7.8,83,308
2025-06-05,0,11.4,1,1017.4,NaN,7.3,69,191
2025-06-06,3,11.5,26,1018.4,NaN,6.7,66,311
2025-06-07,3,11.7,82,1018.0,NaN,4.1,74,297
2025-06-08,3,10.9,59,1020.4,NaN,8.7,79,178
2025-06-09,3,8.8,19,1023.0,NaN,5.0,79,138
2025-06-10,3,9.4,19,1022.4,NaN,4.8,83,330
2025-06-11,2,11.7,8,1024.5,NaN,11.3,81,48
2025-06-12,3,12.5,65,1018.7,NaN,18.5,73,47
2025-06-13,63,12.8,100,1014.8,NaN,11.0,81,24
2025-06-14,61,11.3,100,1013.0,NaN,13.0,94,188
2025-06-15,3,9.1,31,1012.9,NaN,8.3,78,276
2025-06-16,53,11.4,70,1012.3,NaN,12.0,83,359
2025-06-17,51,12.2,48,1014.9,NaN,9.7,79,201
2025-06-18,3,10.0,13,1021.2,NaN,7.4,69,196
2025-06-19,0,10.6,0,1022.8,NaN,5.5,72,304
2025-06-20,2,11.2,3,1018.1,NaN,8.4,66,309
2025-06-21,3,11.0,81,1010.3,NaN,11.2,66,301
2025-06-22,51,11.3,89,1004.2,NaN,14.8,75,280
2025-06-23,73,6.6,80,1008.0,NaN,25.4,55,252
2025-06-24,0,7.7,0,1010.4,NaN,15.7,47,301
2025-06-25,3,10.0,52,1010.7,NaN,13.6,52,312
