ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Melbourne,2025-06-29,28.0836,-80.6081,25.59,1019,80,1.54,210,0,10000,Clear,clear sky
