ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Lagos,2025-06-29,6.5833,3.75,28.53,1013,74,4.07,228,97,10000,Rain,light rain
