ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Johannesburg,2025-06-29,-26.2023,28.0436,15.96,1024,34,1.76,163,0,10000,Clear,clear sky
