latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.186293,28.026318,1749.0,7200,Africa/Johannesburg,GMT+2

time,weather_code (wmo code),temperature_2m_mean (°C),cloud_cover_mean (%),surface_pressure_mean (hPa),visibility_mean (undefined),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°)
2025-05-09,0,15.4,0,833.9,NaN,7.5,46,342
2025-05-10,0,15.1,0,833.7,NaN,9.8,55,309
2025-05-11,0,13.1,0,833.5,NaN,8.7,50,215
2025-05-12,1,11.9,4,836.2,NaN,7.1,53,354
2025-05-13,0,13.4,0,838.4,NaN,3.7,53,113
2025-05-14,3,14.1,34,837.8,NaN,5.5,54,64
2025-05-15,3,13.9,98,836.4,NaN,2.6,61,12
2025-05-16,3,14.0,26,834.4,NaN,3.0,60,322
2025-05-17,1,14.1,6,833.2,NaN,4.2,61,234
2025-05-18,3,14.8,41,832.3,NaN,6.2,53,344
2025-05-19,3,14.2,88,831.8,NaN,7.0,62,342
2025-05-20,3,14.4,36,828.5,NaN,11.3,62,327
2025-05-21,3,8.8,37,828.3,NaN,20.7,54,214
2025-05-22,0,8.6,0,836.7,NaN,9.2,60,130
2025-05-23,0,9.8,0,838.0,NaN,5.1,62,127
2025-05-24,0,10.5,0,836.3,NaN,4.9,63,13
2025-05-25,0,10.2,0,835.0,NaN,5.3,62,345
2025-05-26,0,10.6,0,833.6,NaN,4.6,55,266
2025-05-27,0,10.8,0,834.3,NaN,2.8,44,153
2025-05-28,0,11.6,0,836.8,NaN,6.6,45,337
2025-05-29,0,12.5,0,836.7,NaN,5.3,44,237
2025-05-30,0,13.1,0,836.0,NaN,11.5,40,188
2025-05-31,0,12.4,0,836.6,NaN,6.2,41,299
2025-06-01,0,12.2,0,835.4,NaN,6.4,38,222
2025-06-02,2,11.0,3,832.6,NaN,8.0,31,186
2025-06-03,0,11.4,1,831.1,NaN,6.1,40,251
2025-06-04,0,12.6,0,832.5,NaN,5.6,43,189
2025-06-05,3,10.8,30,836.0,NaN,13.3,67,5
2025-06-06,0,11.3,2,835.2,NaN,9.2,66,336
2025-06-07,0,12.1,0,832.6,NaN,8.2,65,328
2025-06-08,2,11.6,12,829.1,NaN,14.0,61,331
2025-06-09,61,7.8,48,826.4,NaN,16.7,66,312
2025-06-10,3,5.3,52,829.8,NaN,22.9,71,208
2025-06-11,0,6.6,0,832.9,NaN,8.9,67,162
2025-06-12,0,8.2,0,835.5,NaN,5.3,63,49
2025-06-13,3,8.5,17,837.3,NaN,3.4,58,88
2025-06-14,0,9.4,0,838.2,NaN,6.7,50,100
2025-06-15,3,8.4,28,837.4,NaN,5.8,67,10
2025-06-16,3,9.4,37,834.6,NaN,6.0,63,221
2025-06-17,0,10.2,0,832.0,NaN,7.4,59,200
2025-06-18,0,11.2,0,830.8,NaN,8.1,48,212
2025-06-19,0,11.9,0,831.4,NaN,6.4,48,319
2025-06-20,0,12.4,0,831.3,NaN,11.5,37,268
2025-06-21,0,9.3,0,833.1,NaN,9.4,32,174
2025-06-22,0,8.8,0,833.6,NaN,9.2,61,347
2025-06-23,0,11.6,0,832.1,NaN,9.6,46,250
2025-06-24,0,11.7,0,832.1,NaN,5.2,31,326
2025-06-25,0,10.8,0,829.6,NaN,10.7,42,345
