latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-33.848858,151.19551,51.0,36000,Australia/Sydney,GMT+10

time,weather_code (wmo code),temperature_2m_mean (°C),cloud_cover_mean (%),surface_pressure_mean (hPa),visibility_mean (undefined),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°)
2024-07-31,2,11.4,44,1026.8,NaN,21.4,68,215
2024-08-01,51,11.4,51,1025.2,NaN,19.1,76,210
2024-08-02,51,11.1,46,1023.3,NaN,11.6,82,208
2024-08-03,3,10.0,26,1022.2,NaN,8.4,85,314
2024-08-04,3,9.3,83,1021.1,NaN,7.4,79,308
2024-08-05,51,10.0,97,1017.5,NaN,5.5,88,303
2024-08-06,51,10.9,20,1016.0,NaN,9.4,78,240
2024-08-07,3,9.3,27,1019.5,NaN,9.2,79,285
2024-08-08,3,10.8,34,1020.9,NaN,11.2,83,6
2024-08-09,53,11.8,79,1019.6,NaN,7.2,84,314
2024-08-10,51,12.3,59,1021.9,NaN,7.2,87,202
2024-08-11,51,12.3,54,1024.5,NaN,8.5,90,186
2024-08-12,55,13.1,96,1025.2,NaN,6.1,91,7
2024-08-13,53,15.7,90,1021.3,NaN,12.4,88,26
2024-08-14,63,15.3,100,1015.0,NaN,5.2,95,6
2024-08-15,51,14.0,65,1011.6,NaN,10.3,93,201
2024-08-16,51,14.5,60,1006.7,NaN,7.9,90,321
2024-08-17,51,15.0,35,1000.7,NaN,15.6,63,279
2024-08-18,51,13.5,62,1008.5,NaN,20.1,71,215
2024-08-19,51,13.1,53,1017.9,NaN,7.7,81,199
2024-08-20,51,14.0,48,1014.9,NaN,12.6,82,14
2024-08-21,3,18.1,56,1008.3,NaN,15.4,62,321
2024-08-22,3,15.8,55,1012.1,NaN,9.3,63,267
2024-08-23,3,13.9,39,1016.7,NaN,11.6,73,355
2024-08-24,51,18.7,43,1009.9,NaN,15.5,62,338
2024-08-25,55,18.7,88,1007.1,NaN,11.3,73,330
2024-08-26,1,17.7,3,1008.2,NaN,15.1,55,282
2024-08-27,3,15.4,28,1011.5,NaN,11.4,61,327
2024-08-28,3,20.6,51,1002.1,NaN,26.0,37,295
2024-08-29,3,16.6,36,1005.9,NaN,11.0,48,263
2024-08-30,3,20.4,20,997.1,NaN,18.4,42,323
2024-08-31,0,18.0,0,999.9,NaN,18.0,44,297
2024-09-01,0,18.7,0,1004.2,NaN,16.9,34,325
2024-09-02,1,17.6,4,1006.3,NaN,26.8,33,281
2024-09-03,0,12.6,0,1021.9,NaN,16.7,51,235
2024-09-04,3,13.3,33,1020.3,NaN,15.4,66,10
2024-09-05,3,18.9,30,1015.6,NaN,14.6,45,331
2024-09-06,0,21.5,0,1014.1,NaN,18.7,44,320
2024-09-07,2,19.2,23,1014.8,NaN,14.8,65,121
2024-09-08,3,15.1,84,1012.6,NaN,8.6,73,287
2024-09-09,3,17.3,47,1011.1,NaN,15.2,47,266
2024-09-10,3,16.0,31,1017.9,NaN,11.1,68,171
2024-09-11,3,15.9,87,1016.1,NaN,9.2,83,19
2024-09-12,53,15.9,73,1015.8,NaN,23.8,77,186
2024-09-13,51,13.7,33,1020.2,NaN,15.7,67,192
2024-09-14,3,14.2,33,1015.8,NaN,11.6,70,227
2024-09-15,51,12.3,44,1019.7,NaN,28.5,52,203
2024-09-16,2,12.2,10,1019.5,NaN,12.6,53,238
2024-09-17,3,13.5,18,1017.5,NaN,10.9,61,312
2024-09-18,3,15.2,6,1009.9,NaN,13.3,47,301
2024-09-19,2,18.4,4,1002.3,NaN,18.2,28,294
2024-09-20,0,15.8,0,1002.8,NaN,13.0,41,272
2024-09-21,3,16.7,4,1003.9,NaN,11.5,41,301
2024-09-22,3,16.9,17,1009.0,NaN,10.6,47,297
2024-09-23,3,18.6,12,1011.6,NaN,9.0,49,299
2024-09-24,3,18.3,96,1012.3,NaN,12.5,63,23
2024-09-25,51,21.3,99,1006.6,NaN,11.8,46,328
2024-09-26,63,13.6,100,1012.2,NaN,23.6,87,176
2024-09-27,51,14.7,71,1020.2,NaN,22.4,64,145
2024-09-28,51,15.5,78,1020.7,NaN,14.6,68,108
2024-09-29,63,16.0,87,1015.0,NaN,8.3,84,38
2024-09-30,63,15.7,48,1013.3,NaN,16.8,81,201
2024-10-01,1,14.8,8,1016.6,NaN,10.1,77,99
2024-10-02,55,15.5,77,1023.0,NaN,11.6,77,147
2024-10-03,51,15.1,48,1022.4,NaN,8.6,78,57
2024-10-04,3,15.2,75,1011.0,NaN,12.1,76,22
2024-10-05,63,19.4,68,1001.4,NaN,15.2,58,295
2024-10-06,3,19.9,32,1005.3,NaN,14.2,49,299
2024-10-07,3,19.8,42,1010.3,NaN,11.9,54,300
2024-10-08,51,15.3,95,1016.5,NaN,20.6,70,165
2024-10-09,53,14.7,100,1019.2,NaN,12.6,68,145
2024-10-10,3,16.2,33,1015.6,NaN,12.4,76,15
2024-10-11,51,18.1,53,1015.3,NaN,12.5,82,127
2024-10-12,51,16.0,78,1019.3,NaN,25.6,70,173
2024-10-13,51,16.0,66,1018.5,NaN,12.8,67,50
2024-10-14,61,16.8,96,1013.1,NaN,10.0,77,9
2024-10-15,53,15.6,74,1017.5,NaN,15.8,75,175
2024-10-16,3,14.6,77,1015.0,NaN,7.0,74,92
2024-10-17,3,15.8,42,1011.3,NaN,12.5,83,30
2024-10-18,61,19.6,80,1002.0,NaN,14.6,84,15
2024-10-19,63,18.9,57,1003.2,NaN,14.2,78,216
2024-10-20,3,17.7,47,1012.6,NaN,22.7,73,184
2024-10-21,51,16.5,64,1014.1,NaN,24.4,71,196
2024-10-22,3,16.3,51,1009.6,NaN,10.2,71,317
2024-10-23,3,18.4,59,1003.6,NaN,7.3,79,25
2024-10-24,61,17.2,56,1004.8,NaN,16.9,75,169
2024-10-25,51,15.4,33,1009.4,NaN,17.0,64,192
2024-10-26,3,14.2,11,1014.5,NaN,13.3,59,175
2024-10-27,3,16.7,53,1012.1,NaN,11.0,71,12
2024-10-28,51,17.6,43,1012.0,NaN,16.8,71,169
2024-10-29,51,18.0,53,1015.8,NaN,9.7,67,105
2024-10-30,3,18.7,28,1009.7,NaN,12.4,77,28
2024-10-31,55,18.9,78,1004.2,NaN,9.6,81,148
2024-11-01,53,18.3,69,1010.4,NaN,13.3,70,137
2024-11-02,51,17.9,85,1015.9,NaN,17.4,72,75
2024-11-03,3,23.1,95,1007.3,NaN,11.2,65,5
2024-11-04,63,19.2,86,1006.5,NaN,12.1,81,155
2024-11-05,51,19.5,92,1010.9,NaN,15.3,76,88
2024-11-06,51,21.3,65,1006.3,NaN,12.9,80,33
2024-11-07,61,24.4,84,1001.8,NaN,9.6,71,332
2024-11-08,53,21.6,8,1005.3,NaN,10.6,59,270
2024-11-09,55,19.6,65,1012.5,NaN,15.1,76,123
2024-11-10,53,20.3,72,1013.6,NaN,18.4,80,170
2024-11-11,53,19.0,100,1014.3,NaN,11.8,78,156
2024-11-12,51,19.1,73,1010.0,NaN,8.9,86,137
2024-11-13,63,19.5,76,1006.1,NaN,6.5,84,40
2024-11-14,51,18.6,67,1010.1,NaN,14.1,80,176
2024-11-15,53,18.7,87,1014.9,NaN,11.6,79,103
2024-11-16,51,20.2,88,1015.6,NaN,17.9,79,47
2024-11-17,65,22.4,81,1007.7,NaN,16.8,81,29
2024-11-18,63,20.6,62,1008.5,NaN,11.3,69,93
2024-11-19,53,18.2,82,1016.2,NaN,10.3,78,90
2024-11-20,51,18.9,26,1017.5,NaN,9.9,78,58
2024-11-21,51,19.7,32,1019.3,NaN,11.6,71,46
2024-11-22,51,20.3,15,1017.4,NaN,12.3,75,37
2024-11-23,3,22.1,27,1013.4,NaN,13.0,65,35
2024-11-24,3,22.6,75,1010.4,NaN,14.8,68,42
2024-11-25,3,22.5,63,1007.6,NaN,15.2,73,43
2024-11-26,3,24.3,43,1004.0,NaN,12.4,70,46
2024-11-27,53,27.8,64,1001.9,NaN,9.0,59,22
2024-11-28,53,25.4,99,1007.0,NaN,7.2,67,345
2024-11-29,63,20.8,99,1010.6,NaN,12.0,94,142
2024-11-30,63,21.5,100,1004.1,NaN,16.8,93,41
2024-12-01,65,23.0,74,1000.3,NaN,8.7,81,359
2024-12-02,3,24.2,20,1001.6,NaN,13.1,71,25
2024-12-03,53,25.2,90,1001.5,NaN,11.9,73,358
2024-12-04,51,22.0,54,1009.7,NaN,12.8,81,165
2024-12-05,51,22.0,89,1013.2,NaN,9.8,85,76
2024-12-06,51,23.8,58,1009.8,NaN,8.0,85,46
2024-12-07,63,26.4,67,1002.3,NaN,11.2,77,351
2024-12-08,51,22.3,63,1003.6,NaN,10.4,84,142
2024-12-09,53,20.4,96,1008.0,NaN,12.5,84,60
2024-12-10,51,20.8,61,1005.6,NaN,12.5,82,159
2024-12-11,51,20.5,33,1003.6,NaN,10.7,76,61
2024-12-12,2,22.1,4,1001.1,NaN,6.9,74,80
2024-12-13,3,23.9,26,1001.0,NaN,10.3,78,130
2024-12-14,3,23.3,44,1004.3,NaN,11.3,79,150
2024-12-15,51,23.5,68,1005.6,NaN,10.3,84,158
2024-12-16,51,24.5,32,1006.7,NaN,13.8,80,52
2024-12-17,3,25.9,37,1001.6,NaN,15.7,71,81
2024-12-18,65,19.8,75,1010.0,NaN,24.3,71,173
2024-12-19,51,20.0,48,1011.7,NaN,15.2,61,169
2024-12-20,2,19.7,13,1006.2,NaN,9.9,66,177
2024-12-21,51,21.8,20,1002.4,NaN,9.2,70,107
2024-12-22,51,22.0,64,1000.2,NaN,11.7,73,74
2024-12-23,3,22.9,34,996.1,NaN,11.6,59,221
2024-12-24,3,19.8,6,1005.6,NaN,12.9,48,185
2024-12-25,0,21.4,1,1009.9,NaN,10.0,64,58
2024-12-26,3,22.6,13,1006.0,NaN,15.7,74,37
2024-12-27,53,26.2,44,997.7,NaN,16.7,58,340
2024-12-28,51,21.4,34,1003.4,NaN,12.2,70,109
2024-12-29,1,22.2,7,1008.2,NaN,10.4,64,137
2024-12-30,51,22.5,42,1011.7,NaN,12.6,71,85
2024-12-31,3,23.0,60,1008.5,NaN,9.6,74,66
2025-01-01,1,24.3,23,1006.3,NaN,12.3,70,47
2025-01-02,53,21.2,85,1012.4,NaN,19.3,71,157
2025-01-03,53,20.9,65,1014.5,NaN,10.6,73,76
2025-01-04,3,23.2,40,1011.9,NaN,12.9,65,35
2025-01-05,3,24.9,25,1009.7,NaN,11.7,63,36
2025-01-06,63,26.0,40,1008.4,NaN,11.6,64,52
2025-01-07,63,20.2,98,1012.5,NaN,18.9,87,183
2025-01-08,63,18.3,100,1012.0,NaN,22.2,86,181
2025-01-09,55,20.4,78,1009.4,NaN,13.3,87,154
2025-01-10,63,20.8,100,1009.4,NaN,8.1,88,87
2025-01-11,63,21.3,99,1007.3,NaN,9.6,86,67
2025-01-12,61,22.6,63,1004.0,NaN,12.1,82,40
2025-01-13,3,23.4,62,1001.4,NaN,9.4,83,37
2025-01-14,51,24.0,70,1000.8,NaN,7.3,86,47
2025-01-15,63,24.6,70,994.8,NaN,8.7,85,43
2025-01-16,63,19.7,98,997.4,NaN,21.8,80,202
2025-01-17,55,19.1,99,1004.8,NaN,32.6,73,193
2025-01-18,63,20.9,73,1010.6,NaN,26.6,81,162
2025-01-19,51,19.3,68,1011.3,NaN,18.8,73,165
2025-01-20,3,18.8,52,1006.8,NaN,7.8,74,160
2025-01-21,3,19.9,47,1004.1,NaN,8.7,78,46
2025-01-22,51,22.6,54,1000.1,NaN,13.0,81,181
2025-01-23,3,20.9,83,1003.3,NaN,13.7,72,161
2025-01-24,61,20.0,42,1000.6,NaN,14.9,80,182
2025-01-25,51,20.6,54,1007.2,NaN,9.0,78,65
2025-01-26,51,22.1,45,1007.9,NaN,10.9,82,97
2025-01-27,3,25.6,47,1005.4,NaN,14.9,77,33
2025-01-28,53,26.9,29,1004.7,NaN,16.3,68,153
2025-01-29,63,21.3,81,1009.0,NaN,10.8,73,162
2025-01-30,61,21.6,100,1006.4,NaN,10.9,89,155
2025-01-31,51,22.0,76,1010.6,NaN,14.4,81,147
2025-02-01,51,22.6,48,1014.3,NaN,11.5,77,108
2025-02-02,51,22.7,12,1013.2,NaN,8.7,72,70
2025-02-03,51,23.8,31,1011.0,NaN,10.8,76,48
2025-02-04,3,25.5,51,1006.3,NaN,11.4,72,32
2025-02-05,3,24.5,39,1004.8,NaN,13.0,77,170
2025-02-06,51,23.9,44,1007.7,NaN,10.2,79,130
2025-02-07,2,24.7,3,1004.8,NaN,13.5,72,36
2025-02-08,61,24.2,85,1003.0,NaN,11.4,71,40
2025-02-09,53,23.0,81,1004.0,NaN,9.0,84,154
2025-02-10,63,21.3,72,1004.6,NaN,9.1,88,188
2025-02-11,51,21.6,49,1005.3,NaN,6.6,84,160
2025-02-12,53,22.2,58,1006.7,NaN,10.5,83,97
2025-02-13,55,23.8,33,1005.0,NaN,21.9,80,40
2025-02-14,55,23.4,81,999.6,NaN,9.6,85,17
2025-02-15,65,21.6,42,997.0,NaN,10.2,78,196
2025-02-16,1,18.2,3,1004.7,NaN,15.4,60,189
2025-02-17,3,18.1,20,1012.0,NaN,12.3,61,196
2025-02-18,3,19.4,23,1008.2,NaN,9.2,66,26
2025-02-19,51,21.2,51,1008.4,NaN,7.3,72,85
2025-02-20,53,20.4,77,1013.7,NaN,16.1,74,160
2025-02-21,63,20.5,100,1018.0,NaN,10.8,79,96
2025-02-22,51,22.1,54,1016.6,NaN,13.7,77,42
2025-02-23,3,22.8,52,1012.5,NaN,14.1,70,28
2025-02-24,3,23.0,29,1012.4,NaN,12.3,79,169
2025-02-25,51,22.2,100,1017.8,NaN,14.8,74,167
2025-02-26,53,22.5,51,1014.2,NaN,10.8,83,52
2025-02-27,51,23.9,20,1010.4,NaN,11.5,79,43
2025-02-28,3,25.8,22,1007.1,NaN,10.3,73,48
2025-03-01,2,24.4,9,1008.3,NaN,12.2,74,73
2025-03-02,51,23.3,51,1007.5,NaN,13.9,81,160
2025-03-03,51,22.0,80,1012.0,NaN,21.0,75,181
2025-03-04,61,21.6,58,1014.7,NaN,17.0,79,155
2025-03-05,55,22.2,48,1014.3,NaN,13.8,74,145
2025-03-06,53,22.0,51,1013.8,NaN,15.0,77,138
2025-03-07,51,21.9,59,1014.8,NaN,16.8,71,130
2025-03-08,51,22.1,58,1016.1,NaN,13.8,75,104
2025-03-09,51,22.7,58,1015.9,NaN,13.1,77,50
2025-03-10,51,22.0,70,1013.8,NaN,11.4,82,31
2025-03-11,53,21.7,80,1014.7,NaN,6.7,85,57
2025-03-12,51,21.6,59,1014.9,NaN,6.2,86,134
2025-03-13,0,22.3,4,1012.4,NaN,8.3,85,27
2025-03-14,3,23.5,48,1012.0,NaN,7.2,84,25
2025-03-15,3,25.5,91,1010.9,NaN,11.9,77,62
2025-03-16,3,30.1,94,1003.0,NaN,14.8,41,322
2025-03-17,3,19.5,63,1012.4,NaN,22.0,54,181
2025-03-18,3,20.0,63,1016.9,NaN,8.8,65,49
2025-03-19,3,22.5,62,1015.0,NaN,15.4,70,34
2025-03-20,3,23.6,29,1011.9,NaN,12.0,74,31
2025-03-21,63,22.2,66,1007.9,NaN,6.9,83,296
2025-03-22,53,21.5,60,1010.8,NaN,11.3,85,174
2025-03-23,55,21.3,90,1013.9,NaN,8.3,85,132
2025-03-24,51,22.0,69,1013.6,NaN,6.7,82,67
2025-03-25,51,21.9,100,1015.4,NaN,7.9,84,101
2025-03-26,51,21.9,69,1015.3,NaN,6.8,80,54
2025-03-27,51,21.1,88,1016.2,NaN,7.1,81,118
2025-03-28,61,21.7,92,1014.6,NaN,11.6,77,84
2025-03-29,65,20.0,93,1004.2,NaN,13.8,90,214
2025-03-30,55,20.7,67,1000.7,NaN,27.4,81,218
2025-03-31,53,19.3,53,1005.2,NaN,25.9,79,209
2025-04-01,51,18.7,71,1007.4,NaN,19.5,73,206
2025-04-02,3,17.4,45,1004.4,NaN,7.7,74,270
2025-04-03,0,18.5,3,1004.7,NaN,7.3,75,267
2025-04-04,51,19.1,30,1008.4,NaN,7.1,80,133
2025-04-05,3,18.5,10,1009.2,NaN,10.1,69,225
2025-04-06,51,18.4,34,1010.6,NaN,8.7,64,280
2025-04-07,1,18.7,2,1011.7,NaN,10.1,58,250
2025-04-08,55,17.9,60,1017.3,NaN,6.5,79,177
2025-04-09,53,18.5,34,1017.2,NaN,7.4,81,35
2025-04-10,3,19.3,72,1015.4,NaN,6.7,81,17
2025-04-11,3,20.1,22,1017.4,NaN,6.1,79,267
2025-04-12,51,20.8,21,1023.1,NaN,10.0,81,173
2025-04-13,3,20.2,28,1021.7,NaN,7.9,81,14
2025-04-14,51,20.8,28,1018.6,NaN,11.2,74,184
2025-04-15,51,19.5,72,1019.4,NaN,17.1,70,178
2025-04-16,51,18.3,75,1014.2,NaN,15.9,73,197
2025-04-17,51,18.7,46,1009.3,NaN,16.9,77,199
2025-04-18,2,18.0,10,1007.5,NaN,8.2,76,244
2025-04-19,3,19.5,43,1005.6,NaN,8.4,70,344
2025-04-20,1,21.1,10,1005.3,NaN,9.7,57,359
2025-04-21,61,20.0,32,1005.0,NaN,10.7,70,221
2025-04-22,63,18.3,68,1008.8,NaN,16.1,79,191
2025-04-23,61,20.2,51,1015.0,NaN,14.3,77,105
2025-04-24,51,19.6,32,1015.9,NaN,7.9,77,77
2025-04-25,53,18.7,47,1012.5,NaN,6.7,85,34
2025-04-26,61,18.5,87,1009.1,NaN,8.1,88,33
2025-04-27,63,18.4,97,1005.0,NaN,14.3,87,167
2025-04-28,55,18.3,61,1007.9,NaN,17.7,84,201
2025-04-29,61,17.0,45,1011.0,NaN,9.1,90,226
2025-04-30,63,15.3,74,1015.3,NaN,19.3,86,209
2025-05-01,61,14.9,47,1021.0,NaN,18.7,76,198
2025-05-02,63,15.3,45,1025.2,NaN,11.6,84,203
2025-05-03,51,15.9,34,1027.2,NaN,7.5,77,222
2025-05-04,51,15.8,28,1026.3,NaN,8.2,83,10
2025-05-05,51,17.7,89,1021.7,NaN,7.8,83,4
2025-05-06,2,17.9,13,1016.2,NaN,7.7,85,2
2025-05-07,3,18.9,65,1011.9,NaN,8.5,66,314
2025-05-08,53,16.5,40,1018.0,NaN,14.4,69,195
2025-05-09,53,14.7,59,1024.6,NaN,7.0,82,210
2025-05-10,51,15.8,43,1024.6,NaN,7.4,82,8
2025-05-11,51,16.7,61,1022.6,NaN,5.6,86,76
2025-05-12,63,17.2,79,1020.1,NaN,3.7,91,53
2025-05-13,51,17.0,53,1018.7,NaN,5.3,88,329
2025-05-14,3,16.6,52,1014.9,NaN,5.0,90,328
2025-05-15,61,16.8,94,1014.7,NaN,10.4,89,186
2025-05-16,63,16.8,78,1011.0,NaN,8.0,89,206
2025-05-17,53,15.8,67,1009.2,NaN,9.0,88,216
2025-05-18,53,13.9,77,1015.3,NaN,18.5,81,201
2025-05-19,63,15.6,100,1020.8,NaN,26.0,69,163
2025-05-20,53,17.2,94,1022.4,NaN,17.6,66,131
2025-05-21,61,17.1,100,1019.2,NaN,9.0,80,108
2025-05-22,63,16.8,100,1012.6,NaN,16.4,92,98
2025-05-23,65,17.5,69,1007.1,NaN,14.8,87,37
2025-05-24,3,15.8,13,1007.7,NaN,14.3,66,320
2025-05-25,3,14.4,96,1011.7,NaN,8.5,65,322
2025-05-26,65,13.4,75,1010.0,NaN,10.1,76,349
2025-05-27,53,14.7,57,1002.7,NaN,19.0,68,291
2025-05-28,3,13.7,41,1008.6,NaN,17.1,64,256
2025-05-29,3,13.1,100,1013.5,NaN,12.7,74,248
2025-05-30,51,13.6,31,1018.4,NaN,6.8,78,248
2025-05-31,51,13.5,21,1021.6,NaN,6.7,88,257
2025-06-01,3,13.3,29,1019.1,NaN,6.6,87,320
2025-06-02,3,13.1,98,1011.5,NaN,5.0,92,304
2025-06-03,3,13.2,68,1003.4,NaN,11.0,75,238
2025-06-04,63,11.8,71,1009.4,NaN,22.1,68,210
2025-06-05,3,11.1,18,1016.4,NaN,10.4,68,251
2025-06-06,3,10.3,89,1012.7,NaN,7.1,76,307
2025-06-07,3,12.7,19,1003.5,NaN,13.7,62,314
2025-06-08,2,11.4,13,999.1,NaN,17.7,56,308
2025-06-09,51,9.9,45,996.2,NaN,19.5,62,288
2025-06-10,3,12.3,26,1000.8,NaN,19.3,64,262
2025-06-11,3,11.0,9,1006.6,NaN,16.0,62,265
2025-06-12,3,10.9,60,1012.0,NaN,13.5,70,233
2025-06-13,51,10.5,70,1015.6,NaN,13.9,77,232
2025-06-14,51,11.8,42,1016.2,NaN,9.4,83,216
2025-06-15,53,10.4,35,1015.8,NaN,6.6,85,268
2025-06-16,3,9.7,12,1016.8,NaN,8.5,77,295
2025-06-17,3,10.8,20,1015.3,NaN,9.4,68,292
2025-06-18,0,9.4,0,1018.8,NaN,7.7,69,277
2025-06-19,3,9.0,63,1020.3,NaN,6.8,81,304
2025-06-20,0,9.6,4,1022.3,NaN,6.3,82,274
2025-06-21,1,10.3,5,1023.9,NaN,6.9,87,321
2025-06-22,3,10.4,54,1021.1,NaN,5.4,82,298
2025-06-23,2,12.9,3,1014.8,NaN,8.9,77,348
2025-06-24,61,15.9,26,1004.4,NaN,18.6,67,339
2025-06-25,3,12.7,39,1002.5,NaN,26.1,53,290
