latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-37.785587,144.93976,19.0,36000,Australia/Melbourne,GMT+10

time,weather_code (wmo code),temperature_2m_mean (°C),cloud_cover_mean (%),surface_pressure_mean (hPa),visibility_mean (undefined),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°)
2023-12-23,3,17.0,20,1008.9,NaN,10.9,69,184
2023-12-24,63,17.8,49,1004.3,NaN,14.2,73,179
2023-12-25,63,17.9,98,1002.0,NaN,16.3,88,129
2023-12-26,63,18.9,84,1006.3,NaN,11.8,86,154
2023-12-27,51,19.6,64,1009.1,NaN,12.9,86,193
2023-12-28,51,17.4,98,1011.7,NaN,15.4,81,194
2023-12-29,53,16.1,52,1012.0,NaN,14.3,71,197
2023-12-30,51,14.9,64,1013.9,NaN,20.2,67,212
2023-12-31,3,16.5,41,1019.1,NaN,15.4,62,172
2024-01-01,3,17.6,56,1017.3,NaN,10.3,78,193
2024-01-02,51,20.7,91,1013.1,NaN,8.1,81,243
2024-01-03,61,20.6,72,1012.1,NaN,9.0,86,188
2024-01-04,51,19.0,97,1017.0,NaN,15.4,83,207
2024-01-05,3,20.3,48,1017.2,NaN,7.5,78,189
2024-01-06,3,23.3,71,1013.7,NaN,7.4,69,4
2024-01-07,63,21.3,100,1007.4,NaN,15.3,83,23
2024-01-08,63,19.3,100,1007.0,NaN,13.5,94,209
2024-01-09,3,19.3,29,1010.6,NaN,10.4,80,187
2024-01-10,3,18.9,27,1011.4,NaN,11.9,83,187
2024-01-11,51,18.5,40,1017.8,NaN,10.5,76,181
2024-01-12,3,22.2,20,1014.4,NaN,9.4,76,248
2024-01-13,53,18.3,75,1017.1,NaN,15.5,80,186
2024-01-14,3,18.6,81,1018.5,NaN,17.7,72,180
2024-01-15,3,21.4,49,1015.4,NaN,7.1,73,127
2024-01-16,63,24.3,19,1008.2,NaN,19.4,60,9
2024-01-17,65,19.6,82,1002.6,NaN,17.1,74,271
2024-01-18,51,16.8,42,1004.1,NaN,22.7,62,266
2024-01-19,3,16.7,92,1008.1,NaN,13.9,73,231
2024-01-20,3,19.8,74,1004.0,NaN,14.0,70,18
2024-01-21,51,17.5,62,1006.4,NaN,19.5,70,214
2024-01-22,3,16.7,86,1013.2,NaN,18.0,63,178
2024-01-23,3,20.5,44,1008.3,NaN,7.3,67,15
2024-01-24,51,23.0,34,1004.3,NaN,19.5,61,340
2024-01-25,63,18.8,100,1005.6,NaN,4.8,83,122
2024-01-26,53,18.2,68,1005.0,NaN,16.9,66,244
2024-01-27,3,17.5,52,1006.5,NaN,14.1,62,251
2024-01-28,3,18.7,53,1009.0,NaN,8.5,72,195
2024-01-29,1,19.8,8,1009.6,NaN,12.1,78,189
2024-01-30,3,18.5,29,1013.0,NaN,13.0,76,176
2024-01-31,51,17.8,69,1015.0,NaN,15.2,69,184
2024-02-01,3,19.0,42,1012.5,NaN,15.1,67,227
2024-02-02,3,17.5,25,1011.6,NaN,17.0,64,204
2024-02-03,1,19.9,3,1007.8,NaN,7.6,65,162
2024-02-04,3,24.8,7,1000.8,NaN,13.2,57,1
2024-02-05,53,18.9,71,1005.5,NaN,15.2,69,196
2024-02-06,51,17.5,50,1016.2,NaN,17.2,58,179
2024-02-07,3,17.3,32,1021.7,NaN,13.7,66,182
2024-02-08,2,18.0,13,1022.8,NaN,14.1,72,173
2024-02-09,51,18.3,65,1023.3,NaN,14.6,70,182
2024-02-10,51,19.7,24,1021.2,NaN,9.4,68,167
2024-02-11,1,23.8,6,1015.1,NaN,15.4,62,350
2024-02-12,1,24.5,5,1011.3,NaN,14.4,61,324
2024-02-13,63,25.5,23,1004.5,NaN,25.3,54,351
2024-02-14,51,16.5,37,1014.7,NaN,18.1,58,210
2024-02-15,3,16.5,55,1019.6,NaN,12.5,60,163
2024-02-16,3,17.4,33,1019.9,NaN,10.9,71,174
2024-02-17,3,17.9,75,1019.4,NaN,9.2,79,180
2024-02-18,51,18.0,67,1018.8,NaN,10.7,76,179
2024-02-19,3,18.7,67,1017.7,NaN,13.9,72,174
2024-02-20,3,21.6,87,1012.7,NaN,6.7,73,206
2024-02-21,3,25.9,36,1010.3,NaN,14.9,54,5
2024-02-22,55,26.3,40,1004.3,NaN,24.8,53,3
2024-02-23,51,18.5,84,1010.0,NaN,21.2,60,212
2024-02-24,3,17.5,49,1016.8,NaN,16.9,58,188
2024-02-25,3,20.1,63,1012.6,NaN,12.5,64,269
2024-02-26,51,17.8,95,1016.2,NaN,16.5,64,187
2024-02-27,3,20.3,21,1011.9,NaN,5.4,69,172
2024-02-28,3,26.0,34,1007.2,NaN,17.5,47,12
2024-02-29,3,20.9,77,1011.4,NaN,11.3,63,201
2024-03-01,3,19.4,55,1011.9,NaN,9.8,71,181
2024-03-02,53,17.0,55,1015.4,NaN,15.9,65,201
2024-03-03,51,15.9,51,1017.3,NaN,19.4,62,211
2024-03-04,3,16.3,36,1020.2,NaN,15.5,59,176
2024-03-05,3,20.7,42,1014.9,NaN,11.5,56,357
2024-03-06,3,19.0,32,1015.3,NaN,12.7,65,194
2024-03-07,51,18.4,45,1021.7,NaN,15.7,68,176
2024-03-08,3,19.4,9,1019.1,NaN,8.1,75,209
2024-03-09,1,27.9,3,1015.4,NaN,19.8,49,2
2024-03-10,3,30.6,31,1018.5,NaN,20.2,31,2
2024-03-11,3,28.3,84,1017.0,NaN,14.9,37,357
2024-03-12,51,21.7,86,1015.4,NaN,13.1,64,194
2024-03-13,65,17.9,90,1014.4,NaN,8.7,79,186
2024-03-14,51,18.3,62,1013.4,NaN,15.5,77,190
2024-03-15,3,20.1,21,1016.6,NaN,11.4,67,150
2024-03-16,2,20.9,7,1015.2,NaN,8.2,61,34
2024-03-17,3,22.3,42,1011.0,NaN,12.7,51,42
2024-03-18,0,22.6,5,1009.9,NaN,8.4,58,15
2024-03-19,51,22.6,62,1007.5,NaN,20.8,60,4
2024-03-20,51,15.4,55,1021.5,NaN,22.9,54,222
2024-03-21,3,15.7,24,1025.8,NaN,11.4,54,159
2024-03-22,3,15.3,10,1022.1,NaN,10.3,71,184
2024-03-23,51,15.5,56,1023.1,NaN,11.4,71,173
2024-03-24,3,15.8,34,1020.4,NaN,12.9,63,240
2024-03-25,3,16.7,25,1017.7,NaN,12.0,70,257
2024-03-26,51,16.4,30,1019.9,NaN,11.4,71,209
2024-03-27,53,16.1,51,1023.6,NaN,13.2,76,198
2024-03-28,51,16.4,54,1023.7,NaN,12.2,68,172
2024-03-29,3,17.5,14,1021.8,NaN,7.6,74,230
2024-03-30,3,17.0,44,1023.0,NaN,7.3,84,193
2024-03-31,3,16.2,40,1019.4,NaN,5.6,85,199
2024-04-01,63,19.2,97,1011.1,NaN,11.9,78,21
2024-04-02,63,16.7,63,1009.2,NaN,18.3,76,259
2024-04-03,51,13.9,77,1019.1,NaN,10.1,80,226
2024-04-04,3,14.0,29,1024.4,NaN,11.5,68,150
2024-04-05,3,14.3,47,1024.7,NaN,10.5,79,169
2024-04-06,53,16.1,100,1015.7,NaN,7.2,85,156
2024-04-07,63,16.8,73,1010.1,NaN,9.0,88,198
2024-04-08,63,15.5,78,1009.6,NaN,12.1,77,249
2024-04-09,61,12.6,72,1015.8,NaN,18.3,74,220
2024-04-10,51,13.9,87,1019.2,NaN,14.4,75,233
2024-04-11,53,14.5,77,1020.2,NaN,12.5,80,217
2024-04-12,51,13.8,82,1020.0,NaN,6.1,80,224
2024-04-13,2,13.0,21,1020.7,NaN,6.5,81,214
2024-04-14,3,13.4,44,1021.0,NaN,4.9,83,1
2024-04-15,51,13.5,25,1021.6,NaN,5.5,83,192
2024-04-16,51,13.7,75,1022.8,NaN,5.7,88,230
2024-04-17,51,13.2,75,1023.3,NaN,7.9,88,196
2024-04-18,51,13.5,85,1018.5,NaN,12.8,78,266
2024-04-19,53,14.0,55,1019.9,NaN,15.4,81,182
2024-04-20,3,12.3,37,1027.5,NaN,9.2,80,164
2024-04-21,3,11.2,50,1028.0,NaN,5.6,83,119
2024-04-22,1,13.3,3,1023.3,NaN,10.7,72,8
2024-04-23,53,17.4,76,1015.2,NaN,21.1,52,358
2024-04-24,61,12.2,50,1019.3,NaN,18.3,71,244
2024-04-25,51,12.4,41,1022.1,NaN,15.8,74,243
2024-04-26,51,12.7,86,1023.9,NaN,11.6,74,230
2024-04-27,51,11.5,42,1023.8,NaN,5.9,79,355
2024-04-28,3,13.5,69,1019.7,NaN,10.9,72,360
2024-04-29,55,13.3,92,1021.0,NaN,11.9,66,210
2024-04-30,51,12.7,67,1028.1,NaN,15.6,70,160
2024-05-01,3,11.7,19,1029.6,NaN,11.3,81,159
2024-05-02,3,10.0,44,1029.5,NaN,5.6,89,203
2024-05-03,3,10.6,82,1026.7,NaN,5.9,89,214
2024-05-04,3,9.9,92,1023.6,NaN,4.7,90,261
2024-05-05,3,12.6,67,1024.6,NaN,7.7,90,177
2024-05-06,51,13.1,53,1029.1,NaN,11.1,85,162
2024-05-07,3,11.9,45,1029.3,NaN,6.3,90,286
2024-05-08,3,12.5,53,1029.0,NaN,4.7,89,287
2024-05-09,55,12.6,83,1028.5,NaN,4.2,92,263
2024-05-10,61,13.6,95,1027.0,NaN,4.1,94,156
2024-05-11,51,13.8,80,1024.9,NaN,6.5,87,136
2024-05-12,3,11.8,53,1021.5,NaN,3.6,90,326
2024-05-13,3,13.2,33,1020.6,NaN,8.1,83,250
2024-05-14,3,11.7,38,1025.9,NaN,8.1,76,259
2024-05-15,3,9.9,37,1026.7,NaN,5.1,84,6
2024-05-16,0,10.8,0,1026.0,NaN,4.3,85,359
2024-05-17,53,10.5,52,1025.0,NaN,14.6,83,230
2024-05-18,51,9.9,41,1028.9,NaN,14.3,64,177
2024-05-19,53,10.8,93,1022.4,NaN,14.0,78,267
2024-05-20,55,11.6,94,1025.0,NaN,11.2,87,208
2024-05-21,53,10.8,76,1027.5,NaN,6.7,86,200
2024-05-22,51,9.9,67,1025.6,NaN,5.4,88,286
2024-05-23,51,10.9,80,1025.7,NaN,5.3,89,254
2024-05-24,3,9.2,98,1025.9,NaN,5.8,91,122
2024-05-25,3,10.5,58,1024.8,NaN,5.2,90,350
2024-05-26,3,8.8,15,1023.4,NaN,5.4,89,23
2024-05-27,0,10.1,0,1023.3,NaN,9.1,74,1
2024-05-28,0,11.8,0,1023.8,NaN,14.9,68,4
2024-05-29,3,13.5,24,1020.3,NaN,21.7,60,10
2024-05-30,63,16.5,82,1010.3,NaN,29.9,68,4
2024-05-31,51,13.5,39,1010.6,NaN,17.6,70,330
2024-06-01,51,9.1,24,1023.0,NaN,8.8,84,207
2024-06-02,51,9.0,46,1022.9,NaN,11.4,83,159
2024-06-03,51,10.4,91,1013.7,NaN,10.5,79,237
2024-06-04,3,9.1,97,1015.2,NaN,5.8,81,324
2024-06-05,51,9.9,95,1020.2,NaN,8.8,84,218
2024-06-06,3,10.7,41,1023.8,NaN,9.3,87,166
2024-06-07,51,10.8,35,1020.8,NaN,12.1,89,157
2024-06-08,51,10.4,81,1015.2,NaN,5.0,92,195
2024-06-09,53,10.3,75,1016.4,NaN,8.1,88,261
2024-06-10,51,9.3,55,1018.9,NaN,13.2,78,4
2024-06-11,63,12.4,71,1008.1,NaN,28.8,77,341
2024-06-12,61,10.8,83,1014.4,NaN,22.1,72,231
2024-06-13,51,9.4,100,1020.2,NaN,6.9,83,269
2024-06-14,51,8.4,97,1018.1,NaN,5.0,90,40
2024-06-15,51,8.7,52,1019.3,NaN,10.0,86,134
2024-06-16,51,9.3,52,1019.5,NaN,16.4,79,197
2024-06-17,2,8.8,20,1019.4,NaN,8.5,84,213
2024-06-18,3,6.1,18,1017.5,NaN,5.5,84,294
2024-06-19,3,5.3,27,1014.8,NaN,8.6,81,15
2024-06-20,3,7.4,56,1014.6,NaN,8.9,78,69
2024-06-21,51,8.1,48,1020.8,NaN,7.5,85,232
2024-06-22,51,8.5,38,1027.2,NaN,8.3,87,217
2024-06-23,3,6.8,9,1023.0,NaN,9.3,83,13
2024-06-24,3,8.2,91,1014.9,NaN,16.5,76,17
2024-06-25,3,10.8,50,1012.2,NaN,20.8,71,13
2024-06-26,53,10.4,51,1012.6,NaN,19.6,70,350
2024-06-27,53,10.5,40,1017.0,NaN,12.3,73,321
2024-06-28,3,11.7,88,1017.5,NaN,23.9,68,3
2024-06-29,61,10.8,88,1011.8,NaN,20.8,73,344
2024-06-30,53,8.5,56,1019.0,NaN,14.7,82,219
2024-07-01,51,8.3,69,1025.8,NaN,7.4,80,179
2024-07-02,3,5.4,18,1031.4,NaN,6.4,85,122
2024-07-03,3,4.8,19,1034.8,NaN,5.4,89,230
2024-07-04,3,6.6,79,1036.4,NaN,6.1,95,218
2024-07-05,51,8.7,87,1037.7,NaN,5.9,91,150
2024-07-06,3,6.2,51,1037.0,NaN,5.7,89,146
2024-07-07,3,7.1,73,1029.7,NaN,6.6,84,52
2024-07-08,61,9.9,87,1018.8,NaN,10.4,80,30
2024-07-09,61,11.1,100,1017.8,NaN,11.6,94,235
2024-07-10,51,10.7,69,1018.2,NaN,13.9,80,302
2024-07-11,53,10.6,98,1013.8,NaN,25.9,77,9
2024-07-12,53,10.2,66,1012.5,NaN,8.0,87,340
2024-07-13,61,9.0,57,1014.4,NaN,10.7,86,242
2024-07-14,61,8.0,55,1012.6,NaN,14.7,84,238
2024-07-15,63,8.4,82,1004.2,NaN,23.8,86,264
2024-07-16,63,11.0,90,1003.7,NaN,15.9,89,202
2024-07-17,61,10.2,72,1009.9,NaN,12.0,90,233
2024-07-18,51,9.2,86,1013.7,NaN,13.2,74,249
2024-07-19,55,8.9,99,1004.9,NaN,27.6,76,1
2024-07-20,61,9.8,95,999.3,NaN,28.1,79,292
2024-07-21,3,10.6,69,1015.3,NaN,15.0,77,332
2024-07-22,61,13.1,76,1019.2,NaN,19.8,77,343
2024-07-23,3,12.2,70,1020.0,NaN,21.2,66,4
2024-07-24,3,12.3,98,1013.7,NaN,27.4,61,11
2024-07-25,55,11.5,79,1007.6,NaN,23.6,76,358
2024-07-26,3,10.2,36,1013.8,NaN,22.9,78,2
2024-07-27,61,8.8,62,1014.8,NaN,20.5,81,330
2024-07-28,53,7.8,68,1022.3,NaN,21.4,73,233
2024-07-29,53,8.4,90,1029.1,NaN,5.6,91,250
2024-07-30,3,7.6,66,1033.9,NaN,4.7,91,137
2024-07-31,3,5.3,54,1034.2,NaN,4.4,92,280
2024-08-01,3,6.2,31,1030.9,NaN,5.7,85,15
2024-08-02,3,9.0,60,1025.9,NaN,15.4,73,18
2024-08-03,51,9.9,73,1025.4,NaN,11.1,75,354
2024-08-04,3,7.7,76,1025.1,NaN,5.5,82,1
2024-08-05,3,8.6,59,1021.3,NaN,6.9,82,9
2024-08-06,3,10.2,32,1020.3,NaN,15.6,74,335
2024-08-07,3,11.2,57,1021.8,NaN,15.0,73,354
2024-08-08,51,11.4,95,1019.9,NaN,24.0,70,7
2024-08-09,51,11.4,66,1022.9,NaN,8.6,77,357
2024-08-10,51,10.1,53,1026.5,NaN,6.0,82,32
2024-08-11,0,9.9,1,1027.8,NaN,6.5,79,19
2024-08-12,3,12.0,8,1025.8,NaN,13.4,77,7
2024-08-13,3,13.7,36,1021.5,NaN,18.4,76,3
2024-08-14,3,15.0,40,1016.1,NaN,18.6,75,3
2024-08-15,3,15.2,70,1013.6,NaN,14.8,78,14
2024-08-16,61,14.2,84,1006.3,NaN,19.8,75,6
2024-08-17,53,11.1,71,1005.5,NaN,10.6,86,321
2024-08-18,51,11.5,35,1015.3,NaN,6.9,88,213
2024-08-19,53,10.6,54,1019.1,NaN,8.2,86,18
2024-08-20,63,13.6,90,1011.2,NaN,19.6,77,16
2024-08-21,61,13.6,51,1009.8,NaN,14.4,77,318
2024-08-22,63,12.9,49,1014.8,NaN,13.4,69,319
2024-08-23,53,13.5,94,1015.3,NaN,21.7,75,8
2024-08-24,51,16.0,17,1008.2,NaN,22.6,68,352
2024-08-25,61,16.0,59,1004.7,NaN,20.6,72,347
2024-08-26,51,14.1,76,1012.2,NaN,17.1,68,304
2024-08-27,3,15.3,78,1008.6,NaN,29.5,65,356
2024-08-28,51,14.8,44,1003.1,NaN,30.5,53,291
2024-08-29,51,13.1,82,1006.9,NaN,22.2,62,336
2024-08-30,53,15.2,49,995.0,NaN,27.3,57,321
2024-08-31,3,14.8,54,998.6,NaN,29.0,56,316
2024-09-01,3,15.7,64,1000.8,NaN,29.2,62,335
2024-09-02,61,11.5,47,1009.5,NaN,33.5,59,279
2024-09-03,51,10.8,48,1026.5,NaN,10.2,70,289
2024-09-04,51,13.9,88,1018.3,NaN,25.0,61,6
2024-09-05,63,15.9,94,1011.1,NaN,30.0,61,4
2024-09-06,53,18.4,88,1010.3,NaN,24.2,56,342
2024-09-07,3,13.2,32,1019.9,NaN,11.4,69,310
2024-09-08,51,12.8,49,1015.0,NaN,20.7,72,322
2024-09-09,51,13.0,51,1015.7,NaN,15.0,70,283
2024-09-10,3,13.0,56,1020.4,NaN,12.3,73,348
2024-09-11,63,13.4,96,1020.2,NaN,14.8,77,224
2024-09-12,51,11.2,54,1027.6,NaN,17.3,69,182
2024-09-13,51,12.0,72,1026.5,NaN,9.4,74,255
2024-09-14,61,9.5,67,1026.4,NaN,21.6,73,207
2024-09-15,51,9.7,58,1032.0,NaN,18.7,64,183
2024-09-16,51,9.8,90,1028.8,NaN,17.3,76,248
2024-09-17,3,11.1,82,1023.0,NaN,12.0,71,285
2024-09-18,51,12.3,26,1010.9,NaN,17.9,59,321
2024-09-19,53,12.1,53,1006.4,NaN,17.0,71,278
2024-09-20,63,12.0,59,1005.4,NaN,19.4,70,300
2024-09-21,51,12.7,89,1006.9,NaN,17.9,66,294
2024-09-22,3,14.5,72,1011.5,NaN,18.4,65,302
2024-09-23,51,14.2,64,1015.1,NaN,13.3,75,318
2024-09-24,61,15.5,100,1011.8,NaN,12.0,75,7
2024-09-25,61,12.1,100,1011.3,NaN,13.6,83,195
2024-09-26,51,10.3,49,1023.2,NaN,18.9,65,178
2024-09-27,3,9.7,16,1025.6,NaN,6.0,78,182
2024-09-28,3,13.7,44,1020.4,NaN,17.6,64,14
2024-09-29,55,14.2,85,1015.3,NaN,19.7,73,357
2024-09-30,3,12.3,24,1019.7,NaN,8.8,75,257
2024-10-01,53,12.1,48,1023.0,NaN,12.4,80,215
2024-10-02,3,11.4,17,1026.7,NaN,9.1,79,177
2024-10-03,3,16.1,16,1021.2,NaN,14.0,67,22
2024-10-04,63,18.0,85,1007.8,NaN,24.2,66,11
2024-10-05,63,13.8,67,1003.8,NaN,12.0,80,318
2024-10-06,55,15.0,74,1007.7,NaN,20.0,66,308
2024-10-07,55,13.9,77,1014.7,NaN,20.7,67,265
2024-10-08,51,10.7,57,1024.2,NaN,15.7,61,175
2024-10-09,0,11.2,2,1021.7,NaN,6.6,66,48
2024-10-10,3,14.1,14,1018.5,NaN,20.7,64,346
2024-10-11,3,11.7,49,1023.9,NaN,13.6,74,210
2024-10-12,51,12.2,34,1025.4,NaN,12.2,70,191
2024-10-13,3,15.4,70,1017.4,NaN,16.5,60,6
2024-10-14,51,15.5,34,1016.5,NaN,12.5,78,175
2024-10-15,53,17.4,75,1016.5,NaN,7.0,68,66
2024-10-16,51,19.1,74,1014.0,NaN,15.4,67,11
2024-10-17,55,20.1,79,1008.6,NaN,18.4,68,20
2024-10-18,65,18.7,96,999.4,NaN,18.4,87,321
2024-10-19,53,14.1,83,1014.9,NaN,19.9,79,206
2024-10-20,51,14.4,78,1021.4,NaN,17.0,76,186
2024-10-21,3,16.6,45,1016.7,NaN,6.7,79,144
2024-10-22,3,19.2,73,1010.4,NaN,18.2,67,355
2024-10-23,51,14.7,68,1009.3,NaN,11.6,66,228
2024-10-24,3,12.8,32,1013.0,NaN,18.1,61,253
2024-10-25,51,11.4,40,1018.6,NaN,15.2,63,211
2024-10-26,3,13.6,30,1016.8,NaN,7.9,53,25
2024-10-27,51,17.7,88,1013.6,NaN,17.1,51,312
2024-10-28,3,13.8,63,1020.9,NaN,16.7,67,203
2024-10-29,3,13.6,62,1022.8,NaN,11.8,70,208
2024-10-30,3,14.2,44,1015.7,NaN,10.1,73,200
2024-10-31,51,14.3,79,1012.4,NaN,16.1,70,208
2024-11-01,51,13.0,73,1018.2,NaN,16.1,60,186
2024-11-02,3,17.2,66,1013.0,NaN,18.1,51,8
2024-11-03,55,19.0,41,1006.3,NaN,22.1,47,337
2024-11-04,51,14.4,66,1013.2,NaN,11.2,66,200
2024-11-05,3,17.4,27,1011.8,NaN,5.9,58,37
2024-11-06,53,22.2,80,1004.0,NaN,24.8,47,4
2024-11-07,53,16.2,72,1007.0,NaN,8.8,65,215
2024-11-08,53,14.8,37,1010.6,NaN,17.8,56,274
2024-11-09,3,14.3,54,1016.7,NaN,7.2,58,287
2024-11-10,51,14.8,48,1020.2,NaN,10.0,68,175
2024-11-11,3,16.6,25,1016.8,NaN,9.0,71,196
2024-11-12,63,18.8,52,1011.9,NaN,6.9,76,268
2024-11-13,61,16.3,75,1011.3,NaN,11.8,80,199
2024-11-14,3,14.0,71,1017.9,NaN,12.9,63,183
2024-11-15,3,15.2,48,1017.3,NaN,7.4,65,167
2024-11-16,3,23.6,82,1009.1,NaN,15.1,48,16
2024-11-17,61,22.1,75,1003.6,NaN,19.5,42,306
2024-11-18,51,15.5,71,1016.5,NaN,17.4,58,233
2024-11-19,51,14.4,58,1022.1,NaN,12.0,59,185
2024-11-20,3,15.2,90,1021.9,NaN,10.6,62,173
2024-11-21,3,20.1,48,1018.5,NaN,6.5,61,211
2024-11-22,3,27.0,87,1015.6,NaN,7.5,42,86
2024-11-23,53,28.5,99,1012.7,NaN,14.0,35,346
2024-11-24,61,19.9,100,1014.0,NaN,6.0,88,190
2024-11-25,55,17.8,100,1011.0,NaN,7.7,91,194
2024-11-26,65,20.2,86,1005.4,NaN,5.3,86,201
2024-11-27,61,21.5,62,1000.1,NaN,14.2,83,360
2024-11-28,51,19.0,38,1011.2,NaN,8.2,79,164
2024-11-29,3,21.4,48,1012.9,NaN,6.2,81,167
2024-11-30,61,20.6,85,1003.1,NaN,5.8,87,325
2024-12-01,53,20.0,47,1000.9,NaN,12.4,72,334
2024-12-02,61,22.6,66,1002.0,NaN,9.8,66,2
2024-12-03,61,22.1,64,1001.7,NaN,16.3,72,308
2024-12-04,2,16.8,12,1014.0,NaN,7.4,73,195
2024-12-05,1,22.6,4,1013.2,NaN,6.6,59,101
2024-12-06,61,23.0,73,1011.5,NaN,9.2,59,139
2024-12-07,63,21.8,66,1005.7,NaN,12.2,78,241
2024-12-08,3,16.3,23,1012.3,NaN,13.1,61,226
2024-12-09,3,15.8,52,1013.1,NaN,7.5,67,206
2024-12-10,3,16.5,56,1012.6,NaN,9.8,71,192
2024-12-11,51,17.8,52,1009.3,NaN,10.8,63,219
2024-12-12,3,19.5,43,1006.1,NaN,9.4,66,200
2024-12-13,51,18.3,67,1007.6,NaN,10.6,70,198
2024-12-14,3,18.5,80,1008.5,NaN,7.8,66,170
2024-12-15,0,22.9,0,1008.6,NaN,5.6,58,168
2024-12-16,3,29.1,64,1002.1,NaN,17.3,45,4
2024-12-17,63,20.0,50,1008.9,NaN,15.8,53,224
2024-12-18,51,17.5,27,1018.0,NaN,14.6,56,177
2024-12-19,0,21.4,0,1014.4,NaN,6.9,51,130
2024-12-20,3,24.5,36,1007.9,NaN,9.8,47,221
2024-12-21,51,17.7,76,1010.9,NaN,18.0,60,194
2024-12-22,63,16.4,84,1006.2,NaN,11.3,62,191
2024-12-23,51,14.6,64,1007.6,NaN,18.1,59,233
2024-12-24,3,17.1,62,1013.2,NaN,11.9,70,210
2024-12-25,3,23.6,37,1010.9,NaN,7.2,56,92
2024-12-26,61,30.1,69,999.9,NaN,18.7,27,345
2024-12-27,61,18.0,86,1004.0,NaN,13.0,60,220
2024-12-28,61,17.4,59,1007.9,NaN,9.8,62,271
2024-12-29,3,18.5,31,1013.7,NaN,8.5,60,172
2024-12-30,3,20.3,66,1014.7,NaN,8.0,66,177
2024-12-31,51,19.8,46,1014.3,NaN,10.8,65,178
2025-01-01,51,17.7,33,1014.4,NaN,13.1,67,194
2025-01-02,3,17.2,43,1019.3,NaN,15.8,50,173
2025-01-03,0,20.3,1,1014.3,NaN,8.5,56,190
2025-01-04,3,28.1,61,1008.4,NaN,9.7,37,301
2025-01-05,3,30.8,79,1007.7,NaN,12.1,25,352
2025-01-06,63,19.1,93,1015.3,NaN,14.5,67,202
2025-01-07,3,18.9,34,1019.2,NaN,15.2,60,148
2025-01-08,3,21.1,31,1015.2,NaN,5.6,62,129
2025-01-09,3,25.4,95,1011.7,NaN,10.9,41,20
2025-01-10,3,25.1,73,1011.3,NaN,6.4,50,206
2025-01-11,3,27.2,36,1007.1,NaN,8.1,50,6
2025-01-12,61,22.8,65,1005.2,NaN,8.9,73,10
2025-01-13,3,21.2,61,1005.4,NaN,8.8,75,194
2025-01-14,3,21.7,27,1004.4,NaN,6.5,72,183
2025-01-15,55,21.0,86,997.7,NaN,14.2,68,214
2025-01-16,51,17.1,63,1009.4,NaN,15.8,62,206
2025-01-17,55,18.6,33,1016.4,NaN,14.7,71,181
2025-01-18,0,21.4,0,1017.0,NaN,8.6,58,151
2025-01-19,3,26.0,50,1012.7,NaN,7.7,46,174
2025-01-20,3,26.5,65,1007.1,NaN,6.7,46,177
2025-01-21,3,23.9,20,1004.5,NaN,11.2,63,217
2025-01-22,51,18.7,63,1010.0,NaN,19.9,63,187
2025-01-23,61,16.9,98,1007.8,NaN,12.0,69,191
2025-01-24,55,17.8,66,1009.7,NaN,13.2,66,194
2025-01-25,51,18.9,71,1011.7,NaN,10.3,71,194
2025-01-26,51,19.9,50,1011.3,NaN,10.6,69,182
2025-01-27,51,26.7,44,1003.2,NaN,14.7,51,347
2025-01-28,53,19.1,65,1013.0,NaN,17.8,61,193
2025-01-29,3,17.2,52,1015.4,NaN,13.9,57,171
2025-01-30,3,18.1,72,1013.8,NaN,13.2,56,177
2025-01-31,2,18.8,12,1016.3,NaN,12.1,61,171
2025-02-01,3,23.5,10,1014.1,NaN,7.2,56,166
2025-02-02,63,28.2,72,1010.7,NaN,12.9,52,21
2025-02-03,63,28.0,87,1009.0,NaN,7.5,59,14
2025-02-04,51,26.4,81,1006.8,NaN,14.1,52,236
2025-02-05,53,19.7,45,1011.1,NaN,12.4,67,187
2025-02-06,0,24.4,1,1007.1,NaN,5.6,67,201
2025-02-07,51,21.0,44,1006.7,NaN,12.6,74,198
2025-02-08,51,19.6,98,1008.7,NaN,15.3,66,171
2025-02-09,53,20.9,65,1008.5,NaN,17.8,68,133
2025-02-10,51,21.7,23,1010.9,NaN,16.4,67,129
2025-02-11,3,23.5,16,1009.1,NaN,8.0,66,153
2025-02-12,3,27.0,5,1006.5,NaN,5.8,56,148
2025-02-13,63,27.9,96,1000.8,NaN,18.0,49,6
2025-02-14,63,18.3,35,1004.5,NaN,10.1,75,223
2025-02-15,61,13.7,40,1007.5,NaN,17.7,69,239
2025-02-16,61,14.1,70,1015.2,NaN,16.6,63,200
2025-02-17,3,16.0,61,1017.8,NaN,6.6,66,152
2025-02-18,51,15.9,65,1015.4,NaN,11.8,70,201
2025-02-19,53,16.3,90,1016.5,NaN,16.3,66,189
2025-02-20,3,16.9,57,1020.5,NaN,14.6,58,167
2025-02-21,3,21.1,54,1018.3,NaN,5.2,53,57
2025-02-22,3,28.5,68,1011.3,NaN,17.7,37,14
2025-02-23,65,24.8,52,1009.7,NaN,18.0,56,3
2025-02-24,2,18.3,19,1019.5,NaN,10.7,68,199
2025-02-25,3,19.2,14,1020.6,NaN,8.3,70,189
2025-02-26,3,23.2,49,1014.5,NaN,11.9,59,259
