ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Dubaï,2025-06-30,25.2582,55.3047,36.96,993,49,4.63,300,100,8000,Clouds,overcast clouds
