ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Buenos Aires,2025-06-30,-34.6132,-58.3772,2.63,1030,82,2.06,220,75,10000,Clouds,broken clouds
