ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Sydney,2025-06-30,-33.8679,151.2073,13.23,1021,77,6.17,210,100,10000,Rain,light rain
