ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Paris,2025-06-30,48.8534,2.3488,33.26,1017,42,1.54,60,0,10000,Clear,clear sky
