ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
São Paulo,2025-06-30,-23.5475,-46.6361,16.32,1023,93,3.13,142,75,10000,Clouds,broken clouds
