ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Tokyo,2025-07-01,35.6895,139.6917,26.99,1013,83,4.12,200,75,10000,Clouds,broken clouds
