ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
São Paulo,2025-07-01,-23.5475,-46.6361,15.14,1026,84,5.66,180,75,10000,Clouds,broken clouds
