ville,date_extraction,latitude,longitude,temperature,pressure,humidity,wind_speed,wind_degree,clouds,visibility,main,description
Johannesburg,2025-07-01,-26.2023,28.0436,9.24,1026,65,0,0,1,10000,Clear,clear sky
